Gene stable ID,Gene name,Drosophila melanogaster gene stable ID,Drosophila melanogaster gene name,Last common ancestor with Drosophila melanogaster,Drosophila melanogaster homology type,%id. target Drosophila melanogaster gene identical to query gene,%id. query gene identical to target Drosophila melanogaster gene,"Drosophila melanogaster orthology confidence [0 low, 1 high]"
ENSMUSG00000031347,Cetn2,FBgn0034774,CG13526,Opisthokonta,ortholog_many2many,21.5116,24.026,0
ENSMUSG00000031347,Cetn2,FBgn0039374,CG17770,Opisthokonta,ortholog_many2many,30.814,32.3171,0
ENSMUSG00000031347,Cetn2,FBgn0039373,CG5024,Opisthokonta,ortholog_many2many,28.4884,29.697,0
ENSMUSG00000031347,Cetn2,FBgn0033027,TpnC4,Opisthokonta,ortholog_many2many,26.1628,29.4118,0
ENSMUSG00000050697,Prkaa1,FBgn0262617,Nuak1,Opisthokonta,ortholog_many2many,25.9392,5.17303,0
ENSMUSG00000050697,Prkaa1,FBgn0033915,CG8485,Opisthokonta,ortholog_many2many,24.8658,16.1628,0
ENSMUSG00000058022,Adtrp,FBgn0031245,CG3625,Bilateria,ortholog_many2many,27.8626,29.4355,0
ENSMUSG00000058022,Adtrp,FBgn0031244,CG11601,Bilateria,ortholog_many2many,26.7176,25.4545,0
ENSMUSG00000058022,Adtrp,FBgn0036158,CG6149,Bilateria,ortholog_many2many,26.3359,29.4872,0
ENSMUSG00000021244,Ylpm1,FBgn0052685,ZAP3,Bilateria,ortholog_one2one,13.511,15.3316,0
ENSMUSG00000028035,Dnajb4,FBgn0037151,CG7130,Bilateria,ortholog_one2one,19.8813,52.3438,0
ENSMUSG00000022793,B4galt4,FBgn0027538,beta4GalNAcTA,Bilateria,ortholog_many2many,34.593,29.5285,0
ENSMUSG00000027778,Ift80,FBgn0032891,Oseg5,Bilateria,ortholog_one2many,33.5907,33.6774,0
ENSMUSG00000039903,Eva1c,FBgn0052476,mthl14,Bilateria,ortholog_one2one,17.2646,14.4465,0
ENSMUSG00000039616,Mocos,FBgn0002641,mal,Bilateria,ortholog_one2one,35.6148,39.3086,1
ENSMUSG00000048379,Socs4,FBgn0033266,Socs44A,Bilateria,ortholog_many2many,16.055,20.4678,0
ENSMUSG00000048379,Socs4,FBgn0041184,Socs36E,Bilateria,ortholog_many2many,33.4862,19.81,0
ENSMUSG00000031226,Pbdc1,FBgn0037087,CG7519,Bilateria,ortholog_one2one,37.3737,46.25,1
ENSMUSG00000073079,Srp54a,FBgn0010747,Srp54k,Bilateria,ortholog_one2many,76.9841,76.378,1
ENSMUSG00000022070,Bora,FBgn0259791,bora,Bilateria,ortholog_one2one,19.4286,18.9239,0
ENSMUSG00000022972,Cfap298,FBgn0040696,CG18675,Bilateria,ortholog_one2one,51.0345,50.8591,1
ENSMUSG00000095595,Fam177a,FBgn0029937,CG8300,Bilateria,ortholog_one2many,20.7729,23.2432,0
ENSMUSG00000042320,Prox2,FBgn0004595,pros,Bilateria,ortholog_one2many,28.6678,9.26431,0
ENSMUSG00000031227,Magee1,FBgn0037481,MAGE,Bilateria,ortholog_one2many,6.64488,26.2931,0
ENSMUSG00000112449,Srp54b,FBgn0010747,Srp54k,Bilateria,ortholog_one2many,76.9841,76.378,1
ENSMUSG00000061080,Lsamp,FBgn0031837,DIP-iota,Bilateria,ortholog_many2many,27.3239,25.7979,0
ENSMUSG00000061080,Lsamp,FBgn0051814,DIP-kappa,Bilateria,ortholog_many2many,27.6056,14.5833,0
ENSMUSG00000061080,Lsamp,FBgn0031725,DIP-eta,Bilateria,ortholog_many2many,28.7324,22.6667,0
ENSMUSG00000061080,Lsamp,FBgn0259245,DIP-beta,Bilateria,ortholog_many2many,26.7606,17.1171,0
ENSMUSG00000061080,Lsamp,FBgn0010238,Lac,Bilateria,ortholog_many2many,25.9155,25.6267,0
ENSMUSG00000061080,Lsamp,FBgn0000071,Ama,Bilateria,ortholog_many2many,24.2254,25.2199,0
ENSMUSG00000061080,Lsamp,FBgn0051708,DIP-zeta,Bilateria,ortholog_many2many,28.4507,18.985,0
ENSMUSG00000061080,Lsamp,FBgn0259714,DIP-epsilon,Bilateria,ortholog_many2many,27.8873,21.1991,0
ENSMUSG00000061080,Lsamp,FBgn0031627,fipi,Bilateria,ortholog_many2many,22.5352,17.7778,0
ENSMUSG00000061080,Lsamp,FBgn0053543,CG33543,Bilateria,ortholog_many2many,21.1268,16.0256,0
ENSMUSG00000061080,Lsamp,FBgn0017590,klg,Bilateria,ortholog_many2many,25.9155,16.8807,0
ENSMUSG00000061080,Lsamp,FBgn0034723,CG13506,Bilateria,ortholog_many2many,21.9718,15.507,0
ENSMUSG00000021662,Arhgef28,FBgn0032796,cyst,Bilateria,ortholog_many2many,16.1765,20.8491,0
ENSMUSG00000034349,Smc4,FBgn0015391,glu,Bilateria,ortholog_one2one,39.6579,36.1959,1
ENSMUSG00000021947,Cryl1,FBgn0033949,Had2,Bilateria,ortholog_one2many,44.2006,44.7619,1
ENSMUSG00000021947,Cryl1,FBgn0286508,Had1,Bilateria,ortholog_one2many,51.4107,52.0635,1
ENSMUSG00000065465,Mir33,FBgn0262393,mir-33,Bilateria,ortholog_one2one,53.6232,37.3737,1
ENSMUSG00000024891,Slc29a2,FBgn0263916,Ent2,Bilateria,ortholog_one2many,27.6316,27.5109,1
ENSMUSG00000060429,Sntb1,FBgn0037130,Syn1,Bilateria,ortholog_one2many,42.8305,36.6826,1
ENSMUSG00000033166,Dis3,FBgn0039183,Dis3,Bilateria,ortholog_one2one,56.5762,55.1935,1
ENSMUSG00000023088,Abcc1,FBgn0263316,Mrp4,Opisthokonta,ortholog_many2many,29.9738,34.8024,0
ENSMUSG00000023088,Abcc1,FBgn0032908,CG9270,Opisthokonta,ortholog_many2many,29.8429,35.2941,0
ENSMUSG00000023088,Abcc1,FBgn0038740,CG4562,Opisthokonta,ortholog_many2many,30.301,32.8835,0
ENSMUSG00000023088,Abcc1,FBgn0032026,CG7627,Opisthokonta,ortholog_many2many,29.123,32.8413,0
ENSMUSG00000023088,Abcc1,FBgn0051792,CG31792,Opisthokonta,ortholog_many2many,28.5995,33.031,0
ENSMUSG00000023088,Abcc1,FBgn0010549,l(2)03659,Opisthokonta,ortholog_many2many,28.7304,31.9505,0
ENSMUSG00000023088,Abcc1,FBgn0034612,CG10505,Opisthokonta,ortholog_many2many,28.4031,33.0793,0
ENSMUSG00000023088,Abcc1,FBgn0039645,CG11898,Opisthokonta,ortholog_many2many,28.0105,32.4242,0
ENSMUSG00000023088,Abcc1,FBgn0039644,rdog,Opisthokonta,ortholog_many2many,30.1702,33.5517,0
ENSMUSG00000023088,Abcc1,FBgn0032456,MRP,Opisthokonta,ortholog_many2many,49.7382,49.0639,0
ENSMUSG00000094103,Fam177a2,FBgn0029937,CG8300,Bilateria,ortholog_one2many,20.7729,23.2432,0
ENSMUSG00000021276,Cinp,FBgn0085203,CG34174,Bilateria,ortholog_one2one,13.7405,16.5899,0
ENSMUSG00000034317,Trim59,FBgn0032891,Oseg5,Bilateria,ortholog_one2many,12.6551,6.58065,0
ENSMUSG00000047379,B4gat1,FBgn0031738,CG9171,Bilateria,ortholog_many2many,20.9639,15.9926,0
ENSMUSG00000047379,B4gat1,FBgn0032457,CG15483,Bilateria,ortholog_many2many,19.5181,19.9017,0
ENSMUSG00000047379,B4gat1,FBgn0031732,CG11149,Bilateria,ortholog_many2many,20.9639,17.6471,0
ENSMUSG00000004789,Dlst,FBgn0037891,CG5214,Bilateria,ortholog_one2one,55.7269,54.0598,1
ENSMUSG00000025076,Casp7,FBgn0010501,Dcp-1,Bilateria,ortholog_many2many,37.6238,35.2941,1
ENSMUSG00000025076,Casp7,FBgn0019972,Drice,Bilateria,ortholog_many2many,37.6238,33.6283,1
ENSMUSG00000080268,Brms1,FBgn0030434,Brms1,Bilateria,ortholog_many2many,37.3984,35.5212,0
ENSMUSG00000027782,Kpna4,FBgn0035657,alphaKap4,Bilateria,ortholog_many2many,26.1637,36.8778,1
ENSMUSG00000027782,Kpna4,FBgn0027338,Kap-alpha3,Bilateria,ortholog_many2many,55.3772,67.1206,1
ENSMUSG00000052085,Dock8,FBgn0260486,Ziz,Opisthokonta,ortholog_many2many,29.4762,26.9365,0
ENSMUSG00000052085,Dock8,FBgn0031216,Zir,Opisthokonta,ortholog_many2many,41.8571,42.5872,0
ENSMUSG00000031093,Dock11,FBgn0031216,Zir,Opisthokonta,ortholog_many2many,28.9918,29.1182,0
ENSMUSG00000022676,Snai2,FBgn0001983,wor,Bilateria,ortholog_one2many,47.5836,23.3577,0
ENSMUSG00000068617,Efcab1,FBgn0036926,CG7646,Opisthokonta,ortholog_many2many,19.8113,22.5806,0
ENSMUSG00000068617,Efcab1,FBgn0039380,CG5890,Opisthokonta,ortholog_many2many,18.3962,17.0306,0
ENSMUSG00000022366,Slc22a22,FBgn0264907,CG44098,Opisthokonta,ortholog_many2many,17.509,11.9311,0
ENSMUSG00000022366,Slc22a22,FBgn0038753,CG4459,Opisthokonta,ortholog_many2many,16.426,14.3987,0
ENSMUSG00000022366,Slc22a22,FBgn0038752,CG4462,Opisthokonta,ortholog_many2many,17.87,17.2775,0
ENSMUSG00000022366,Slc22a22,FBgn0038750,CG4465,Opisthokonta,ortholog_many2many,19.4946,18.7175,0
ENSMUSG00000022366,Slc22a22,FBgn0086365,Orct2,Opisthokonta,ortholog_many2many,24.1877,23.6332,0
ENSMUSG00000022366,Slc22a22,FBgn0019952,Orct,Opisthokonta,ortholog_many2many,23.4657,23.7226,0
ENSMUSG00000022366,Slc22a22,FBgn0033778,Balat,Opisthokonta,ortholog_many2many,24.3682,22.351,0
ENSMUSG00000022366,Slc22a22,FBgn0053233,CG33233,Opisthokonta,ortholog_many2many,12.4549,14.1104,0
ENSMUSG00000022366,Slc22a22,FBgn0053234,CG33234,Opisthokonta,ortholog_many2many,16.2455,18.9474,0
ENSMUSG00000022366,Slc22a22,FBgn0051106,CG31106,Opisthokonta,ortholog_many2many,15.5235,16.7641,0
ENSMUSG00000022366,Slc22a22,FBgn0051103,CG31103,Opisthokonta,ortholog_many2many,14.8014,16.2055,0
ENSMUSG00000022366,Slc22a22,FBgn0038448,CG12783,Opisthokonta,ortholog_many2many,13.5379,15.213,0
ENSMUSG00000022366,Slc22a22,FBgn0030331,CG15221,Opisthokonta,ortholog_many2many,13.7184,13.945,0
ENSMUSG00000022366,Slc22a22,FBgn0039178,CG6356,Opisthokonta,ortholog_many2many,20.9386,20.3509,0
ENSMUSG00000022366,Slc22a22,FBgn0038260,CG14855,Opisthokonta,ortholog_many2many,20.3971,20.3237,0
ENSMUSG00000022366,Slc22a22,FBgn0038261,CG14856,Opisthokonta,ortholog_many2many,18.9531,18.851,0
ENSMUSG00000022366,Slc22a22,FBgn0038262,CG14857,Opisthokonta,ortholog_many2many,21.2996,21.0714,0
ENSMUSG00000022366,Slc22a22,FBgn0038720,CG6231,Opisthokonta,ortholog_many2many,21.1191,20,0
ENSMUSG00000022366,Slc22a22,FBgn0038716,CG7342,Opisthokonta,ortholog_many2many,19.8556,20.3704,0
ENSMUSG00000022366,Slc22a22,FBgn0038719,CG16727,Opisthokonta,ortholog_many2many,19.3141,19.633,0
ENSMUSG00000022366,Slc22a22,FBgn0038715,CG7333,Opisthokonta,ortholog_many2many,19.8556,20.3327,0
ENSMUSG00000022366,Slc22a22,FBgn0038718,CG17752,Opisthokonta,ortholog_many2many,19.3141,19.8885,0
ENSMUSG00000022366,Slc22a22,FBgn0038717,CG17751,Opisthokonta,ortholog_many2many,17.6895,18.3865,0
ENSMUSG00000022366,Slc22a22,FBgn0259164,CG42269,Opisthokonta,ortholog_many2many,22.5632,18.8822,0
ENSMUSG00000022366,Slc22a22,FBgn0035647,CG10486,Opisthokonta,ortholog_many2many,19.4946,15.2975,0
ENSMUSG00000022366,Slc22a22,FBgn0035645,CG5592,Opisthokonta,ortholog_many2many,19.4946,20,0
ENSMUSG00000022366,Slc22a22,FBgn0037140,SLC22A,Opisthokonta,ortholog_many2many,22.2022,21.6549,0
ENSMUSG00000022366,Slc22a22,FBgn0037144,CG7458,Opisthokonta,ortholog_many2many,22.2022,21.5035,0
ENSMUSG00000022366,Slc22a22,FBgn0033809,CG4630,Opisthokonta,ortholog_many2many,20.2166,19.244,0
ENSMUSG00000022366,Slc22a22,FBgn0040350,CG3690,Opisthokonta,ortholog_many2many,15.8845,15.7706,0
ENSMUSG00000022366,Slc22a22,FBgn0037829,CG14691,Opisthokonta,ortholog_many2many,19.8556,21.0728,0
ENSMUSG00000022366,Slc22a22,FBgn0051272,CG31272,Opisthokonta,ortholog_many2many,18.5921,18.2948,0
ENSMUSG00000016982,Pom121l2,FBgn0061200,Nup153,Bilateria,ortholog_one2many,9.5679,4.82115,0
ENSMUSG00000006179,Prss16,FBgn0038701,CG18493,Bilateria,ortholog_many2many,25.7367,27.2917,0
ENSMUSG00000006179,Prss16,FBgn0038702,CG3739,Bilateria,ortholog_many2many,24.3615,25.567,0
ENSMUSG00000006179,Prss16,FBgn0038700,CG3734,Bilateria,ortholog_many2many,24.165,26.0042,0
ENSMUSG00000006179,Prss16,FBgn0038705,CG11626,Bilateria,ortholog_many2many,23.3792,24.4856,0
ENSMUSG00000000339,Rtca,FBgn0025630,Rtca,Bilateria,ortholog_one2one,39.3443,39.8892,1
ENSMUSG00000024883,Rin1,FBgn0085443,spri,Opisthokonta,ortholog_many2many,25.1938,9.54479,0
ENSMUSG00000024883,Rin1,FBgn0262937,Rabex-5,Opisthokonta,ortholog_many2many,8.52713,9.48276,0
ENSMUSG00000007817,Zmiz1,FBgn0026160,tna,Bilateria,ortholog_one2many,35.541,32.1248,1
ENSMUSG00000079108,Srp54c,FBgn0010747,Srp54k,Bilateria,ortholog_one2many,76.5873,75.9843,1
ENSMUSG00000027784,Ppm1l,FBgn0027515,CG7115,Bilateria,ortholog_one2one,44.4444,30.5344,1
ENSMUSG00000022973,Synj1,FBgn0038890,CG7956,Opisthokonta,ortholog_many2many,6.78282,9.54466,0
ENSMUSG00000022973,Synj1,FBgn0034179,CG6805,Opisthokonta,ortholog_many2many,6.22278,28.0112,0
ENSMUSG00000022973,Synj1,FBgn0030761,CG9784,Opisthokonta,ortholog_many2many,6.96951,21.58,0
ENSMUSG00000022973,Synj1,FBgn0034691,Synj,Opisthokonta,ortholog_many2many,39.0168,51.4778,0
ENSMUSG00000041747,Utp15,FBgn0023527,CG3071,Bilateria,ortholog_one2one,36.1742,35.7009,1
ENSMUSG00000043300,B3galnt1,FBgn0000221,brn,Bilateria,ortholog_many2many,21.4502,21.8462,0
ENSMUSG00000000340,Dbt,FBgn0030612,CG5599,Bilateria,ortholog_one2one,33.61,35.0649,1
ENSMUSG00000032702,Kank1,FBgn0027596,Kank,Bilateria,ortholog_one2many,21.8382,22.1807,0
ENSMUSG00000027787,Nmd3,FBgn0023542,Nmd3,Bilateria,ortholog_one2one,52.0875,50.2879,1
ENSMUSG00000022365,Derl1,FBgn0267972,Der-1,Bilateria,ortholog_one2one,41.0359,42.0408,1
ENSMUSG00000021951,Eef1akmt1,FBgn0031777,CG9154,Bilateria,ortholog_one2one,37.9464,38.1166,1
ENSMUSG00000048138,Dmrt2,FBgn0030477,dmrt11E,Bilateria,ortholog_one2one,18.1818,27.0557,0
ENSMUSG00000024875,Yif1a,FBgn0039450,Yif1,Bilateria,ortholog_one2many,41.9795,30.597,1
ENSMUSG00000060992,Copz1,FBgn0040512,zetaCOP,Bilateria,ortholog_one2many,59.322,60.3448,1
ENSMUSG00000005148,Klf5,FBgn0034946,CG3065,Bilateria,ortholog_many2many,16.1435,18,0
ENSMUSG00000005148,Klf5,FBgn0040765,luna,Bilateria,ortholog_many2many,23.3184,18.2456,0
ENSMUSG00000024269,Tpgs2,FBgn0036236,CG6931,Bilateria,ortholog_one2one,25.3378,25.8621,1
ENSMUSG00000072294,Klf12,FBgn0040765,luna,Bilateria,ortholog_many2many,26.6169,18.7719,0
ENSMUSG00000022674,Ube2v2,FBgn0035601,Uev1A,Bilateria,ortholog_one2one,64.1379,64.1379,0
ENSMUSG00000033871,Ppargc1b,FBgn0037248,srl,Bilateria,ortholog_one2many,13.1068,12.6523,0
ENSMUSG00000000552,Zfp385a,FBgn0035134,CG1231,Bilateria,ortholog_many2many,15.8031,17.6812,0
ENSMUSG00000000552,Zfp385a,FBgn0287630,dbf,Bilateria,ortholog_many2many,23.5751,13.9571,0
ENSMUSG00000025078,Nhlrc2,FBgn0250830,CG12547,Bilateria,ortholog_one2one,37.2414,37.6569,1
ENSMUSG00000027674,Pex5l,FBgn0023516,Pex5,Opisthokonta,ortholog_one2many,26.6154,28.1759,0
ENSMUSG00000022673,Mcm4,FBgn0015929,dpa,Bilateria,ortholog_one2many,61.4849,61.2009,1
ENSMUSG00000022364,Tbc1d31,FBgn0035073,CG16896,Bilateria,ortholog_one2one,21.988,22.166,0
ENSMUSG00000019235,Rps6kl1,FBgn0038588,CG7156,Bilateria,ortholog_one2many,26.2868,20.9985,0
ENSMUSG00000024873,Cnih2,FBgn0000339,cni,Bilateria,ortholog_one2many,47.5,52.7778,1
ENSMUSG00000035173,Ccdc186,FBgn0036614,Golgin104,Bilateria,ortholog_one2one,24.1003,28.4794,0
ENSMUSG00000054728,Phactr1,FBgn0052264,CG32264,Opisthokonta,ortholog_one2many,31.7411,20.4365,0
ENSMUSG00000022974,Paxbp1,FBgn0037466,CG1965,Bilateria,ortholog_one2many,28.9445,29.3923,1
ENSMUSG00000024268,Celf4,FBgn0262475,bru2,Opisthokonta,ortholog_many2many,40.2778,22.7324,0
ENSMUSG00000024268,Celf4,FBgn0000114,bru1,Opisthokonta,ortholog_many2many,38.0952,23.7037,0
ENSMUSG00000024268,Celf4,FBgn0035047,Pof,Opisthokonta,ortholog_many2many,22.619,23.0303,0
ENSMUSG00000021959,Lats2,FBgn0267390,dop,Opisthokonta,ortholog_many2many,21.1132,10.2852,0
ENSMUSG00000021959,Lats2,FBgn0052944,CG32944,Opisthokonta,ortholog_many2many,10.0768,18.2292,0
ENSMUSG00000021275,Tecpr2,FBgn0033177,CG11141,Bilateria,ortholog_one2one,12.7899,25.6338,0
ENSMUSG00000000555,Itga5,FBgn0001250,if,Bilateria,ortholog_many2many,28.1102,21.2034,0
ENSMUSG00000000555,Itga5,FBgn0034005,ItgaPS4,Bilateria,ortholog_many2many,20.8927,20.58,0
ENSMUSG00000000555,Itga5,FBgn0286785,scb,Bilateria,ortholog_many2many,20.6078,19.4619,0
ENSMUSG00000000555,Itga5,FBgn0034880,ItgaPS5,Bilateria,ortholog_many2many,20.4179,21.1198,0
ENSMUSG00000021963,Sap18,FBgn0024491,Bin1,Bilateria,ortholog_one2many,51.1628,58.6667,1
ENSMUSG00000039830,Olig2,FBgn0003270,amos,Bilateria,ortholog_many2many,9.28793,15.1515,0
ENSMUSG00000039830,Olig2,FBgn0010433,ato,Bilateria,ortholog_many2many,11.4551,11.859,0
ENSMUSG00000039830,Olig2,FBgn0015550,tap,Bilateria,ortholog_many2many,14.2415,11.5578,0
ENSMUSG00000022456,Septin3,FBgn0014029,Sep2,Opisthokonta,ortholog_many2many,15.5718,30.5489,0
ENSMUSG00000046160,Olig1,FBgn0003270,amos,Bilateria,ortholog_many2many,11.1538,14.6465,0
ENSMUSG00000046160,Olig1,FBgn0010433,ato,Bilateria,ortholog_many2many,11.9231,9.9359,0
ENSMUSG00000046160,Olig1,FBgn0015550,tap,Bilateria,ortholog_many2many,16.9231,11.0553,0
ENSMUSG00000004788,Eif2b2,FBgn0024996,eIF2Bbeta,Bilateria,ortholog_one2one,43.5897,43.4659,1
ENSMUSG00000016239,Lonrf3,FBgn0052369,CG32369,Bilateria,ortholog_one2many,28.4197,20.075,0
ENSMUSG00000037544,Dlgap5,FBgn0033845,mars,Bilateria,ortholog_one2one,16.9554,14.8751,0
ENSMUSG00000021023,Prorp,FBgn0029858,mldr,Bilateria,ortholog_one2one,23.9726,25.7353,0
ENSMUSG00000033439,Trmt13,FBgn0037435,CG18048,Bilateria,ortholog_one2one,30.7692,33.5601,1
ENSMUSG00000091556,Gm14569,FBgn0039054,Cow,Bilateria,ortholog_one2many,1.9548,5.06329,0
ENSMUSG00000022455,Wbp2nl,FBgn0036318,Wbp2,Bilateria,ortholog_one2many,27.5766,25.7812,1
ENSMUSG00000043461,Sptssb,FBgn0085223,CG34194,Bilateria,ortholog_many2many,26.3158,19.2308,0
ENSMUSG00000043461,Sptssb,FBgn0085322,CG34293,Bilateria,ortholog_many2many,21.0526,19.0476,0
ENSMUSG00000033628,Pik3c3,FBgn0015277,Pi3K59F,Bilateria,ortholog_one2one,57.9481,54.1623,1
ENSMUSG00000022453,Naga,FBgn0034117,CG7997,Bilateria,ortholog_many2many,45.0602,44.8441,1
ENSMUSG00000022453,Naga,FBgn0032192,CG5731,Bilateria,ortholog_many2many,48.6747,48.9104,1
ENSMUSG00000031229,Atrx,FBgn0039338,XNP,Bilateria,ortholog_one2one,19.3457,36.537,0
ENSMUSG00000021024,Psma6,FBgn0263121,Prosalpha1,Bilateria,ortholog_one2many,66.6667,67.2131,1
ENSMUSG00000021024,Psma6,FBgn0050382,CG30382,Bilateria,ortholog_one2many,66.6667,67.2131,1
ENSMUSG00000096330,Gm21976,FBgn0036202,CG6024,Bilateria,ortholog_one2many,10.4418,6.08899,0
ENSMUSG00000037896,Rcor1,FBgn0037698,CG16779,Bilateria,ortholog_many2many,30.8333,7.38155,0
ENSMUSG00000028136,Snx27,FBgn0052758,Snx27,Bilateria,ortholog_one2one,51.0204,51.7891,1
ENSMUSG00000071281,Zfp65,FBgn0030787,CG9609,Bilateria,ortholog_one2many,13.3333,12.9032,0
ENSMUSG00000071552,Tigit,FBgn0000636,Fas3,Bilateria,ortholog_one2many,15.3527,6.41248,0
ENSMUSG00000022452,Smdt1,FBgn0062440,EMRE,Bilateria,ortholog_one2one,42.0561,46.3918,1
ENSMUSG00000021025,Nfkbia,FBgn0036053,iPLA2-VIA,Bilateria,ortholog_many2many,18.4713,6.5389,0
ENSMUSG00000021025,Nfkbia,FBgn0000250,cact,Bilateria,ortholog_many2many,20.7006,13,0
ENSMUSG00000021025,Nfkbia,FBgn0043884,mask,Bilateria,ortholog_many2many,21.3376,1.67082,0
ENSMUSG00000057455,Rit2,FBgn0265605,Ric,Bilateria,ortholog_one2one,59.447,48.8636,1
ENSMUSG00000063129,Aldoart2,FBgn0000064,Ald1,Bilateria,ortholog_many2many,67.8571,68.0441,1
ENSMUSG00000063129,Aldoart2,FBgn0039425,Ald2,Bilateria,ortholog_many2many,56.3187,56.3187,1
ENSMUSG00000045440,Insm2,FBgn0028999,nerfin-1,Bilateria,ortholog_one2many,23.3266,24.5203,0
ENSMUSG00000024259,Slc25a46,FBgn0030717,Slc25A46a,Bilateria,ortholog_one2many,33.0144,32.7791,1
ENSMUSG00000024259,Slc25a46,FBgn0032664,Slc25A46b,Bilateria,ortholog_one2many,29.6651,27.5556,1
ENSMUSG00000020580,Rock2,FBgn0026181,Rok,Bilateria,ortholog_one2many,42.59,44.2446,0
ENSMUSG00000092116,Gm10320,FBgn0010638,Sec61beta,Bilateria,ortholog_one2one,59.292,67,1
ENSMUSG00000022450,Ndufa6,FBgn0033570,ND-B14,Bilateria,ortholog_one2one,45.0382,47.5806,1
ENSMUSG00000021368,Tbc1d7,FBgn0039158,TBC1d7,Bilateria,ortholog_one2one,31.3993,30.0654,1
ENSMUSG00000024580,Grpel2,FBgn0014877,Roe1,Bilateria,ortholog_one2many,31.6964,33.3333,1
ENSMUSG00000053508,Gtsf2,FBgn0036826,arx,Bilateria,ortholog_one2many,17.5325,16.1677,0
ENSMUSG00000089911,Mfsd14a,FBgn0037003,CG18281,Opisthokonta,ortholog_many2many,34.898,31.5498,0
ENSMUSG00000089911,Mfsd14a,FBgn0037004,CG17637,Opisthokonta,ortholog_many2many,34.6939,33.7302,0
ENSMUSG00000089911,Mfsd14a,FBgn0037005,CG5078,Opisthokonta,ortholog_many2many,44.2857,48.5459,0
ENSMUSG00000089911,Mfsd14a,FBgn0035400,CG11537,Opisthokonta,ortholog_many2many,57.3469,39.8582,0
ENSMUSG00000021969,Zdhhc20,FBgn0027453,Dnz1,Opisthokonta,ortholog_many2many,15,20.6522,0
ENSMUSG00000021969,Zdhhc20,FBgn0033474,CG1407,Opisthokonta,ortholog_many2many,43.6842,36.7257,0
ENSMUSG00000021969,Zdhhc20,FBgn0034202,CG17287,Opisthokonta,ortholog_many2many,33.6842,37.8698,0
ENSMUSG00000022488,Nckap1l,FBgn0011771,Hem,Bilateria,ortholog_one2many,46.7372,47.0693,1
ENSMUSG00000024260,Sap130,FBgn0262714,Sap130,Bilateria,ortholog_one2one,16.6509,13.6012,0
ENSMUSG00000064063,BC048507,FBgn0011760,ctp,Bilateria,ortholog_many2many,86.5169,28.839,1
ENSMUSG00000064063,BC048507,FBgn0026141,Cdlc2,Bilateria,ortholog_many2many,86.5169,86.5169,1
ENSMUSG00000071637,Cebpd,FBgn0005638,slbo,Bilateria,ortholog_one2many,22.7612,13.5857,0
ENSMUSG00000051335,Gfod1,FBgn0027597,CG17712,Bilateria,ortholog_many2many,42.8205,43.4896,0
ENSMUSG00000022704,Qtrt2,FBgn0036000,CG3434,Bilateria,ortholog_one2one,27.8846,27.7512,1
ENSMUSG00000031232,Magt1,FBgn0032015,Ostgamma,Bilateria,ortholog_one2one,45.6522,50.9091,0
ENSMUSG00000034290,Nek9,FBgn0045980,niki,Bilateria,ortholog_one2one,23.2724,27.2295,0
ENSMUSG00000027790,Sis,FBgn0261575,tobi,Opisthokonta,ortholog_many2many,5.28053,14.6119,0
ENSMUSG00000027790,Sis,FBgn0027588,GCS2alpha,Opisthokonta,ortholog_many2many,11.8262,23.2684,0
ENSMUSG00000037106,Fer1l6,FBgn0266757,mfr,Bilateria,ortholog_one2many,21.8582,24.7116,0
ENSMUSG00000032735,Ablim3,FBgn0260463,Unc-115b,Bilateria,ortholog_many2many,34.0176,29.5918,1
ENSMUSG00000032735,Ablim3,FBgn0051352,Unc-115a,Bilateria,ortholog_many2many,37.6833,30.4502,1
ENSMUSG00000024841,Eif1ad,FBgn0051957,CG31957,Bilateria,ortholog_one2one,39.4118,42.1384,1
ENSMUSG00000021973,Micu2,FBgn0038735,MICU3,Bilateria,ortholog_one2many,36.8056,30.3435,1
ENSMUSG00000062373,Tmem65,FBgn0041004,CG17715,Bilateria,ortholog_one2one,32.906,28.1022,1
ENSMUSG00000041915,Ammecr1l,FBgn0039136,CG5902,Bilateria,ortholog_one2many,42.9032,54.7325,1
ENSMUSG00000034617,Mtrr,FBgn0038429,CG14882,Bilateria,ortholog_one2one,20.1149,30.837,0
ENSMUSG00000021248,Tmed10,FBgn0045866,bai,Bilateria,ortholog_one2one,51.1416,54.3689,1
ENSMUSG00000039148,Sart1,FBgn0032388,CG6686,Bilateria,ortholog_one2one,40.5707,33.7113,1
ENSMUSG00000045679,Pqlc3,FBgn0035517,CG1265,Bilateria,ortholog_one2one,33.6634,30.7692,1
ENSMUSG00000037075,Rnf139,FBgn0039668,Trc8,Bilateria,ortholog_one2one,34.5808,28.5538,1
ENSMUSG00000024258,Polr2d,FBgn0263757,Rpb4,Bilateria,ortholog_one2one,69.0141,70.5036,1
ENSMUSG00000027792,Bche,FBgn0000024,Ace,Bilateria,ortholog_one2one,36.4842,33.8983,1
ENSMUSG00000037526,Atg14,FBgn0039636,Atg14,Bilateria,ortholog_one2one,22.3577,21.8688,0
ENSMUSG00000022150,Dab2,FBgn0261555,CG42673,Bilateria,ortholog_many2many,6.13577,5.19912,0
ENSMUSG00000022150,Dab2,FBgn0000414,Dab,Bilateria,ortholog_many2many,24.0209,7.79661,0
